*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
66.47,4.935,-49.330,7.712,0.008734,Pass,8.382,-44.918,4.388,0.013746,Pass
66.49,4.994,-48.656,7.741,0.008851,Pass,8.442,-44.282,4.434,0.013878,Pass
66.50,5.051,-48.002,7.755,0.008956,Pass,8.500,-43.673,4.465,0.014001,Pass
66.51,5.105,-47.385,7.750,0.009047,Pass,8.555,-43.105,4.476,0.014112,Pass
66.53,5.151,-46.858,7.731,0.009117,Pass,8.602,-42.629,4.472,0.014204,Pass
66.54,5.189,-46.426,7.699,0.009166,Pass,8.641,-42.246,4.453,0.014274,Pass
66.55,5.215,-46.133,7.657,0.009189,Pass,8.668,-41.997,4.421,0.014318,Pass
66.56,5.229,-45.967,7.606,0.009188,Pass,8.683,-41.867,4.378,0.014336,Pass
66.57,5.231,-45.942,7.552,0.009165,Pass,8.687,-41.867,4.328,0.014327,Pass
66.59,5.220,-46.077,7.504,0.009120,Pass,8.676,-42.015,4.280,0.014293,Pass
66.60,5.195,-46.357,7.465,0.009058,Pass,8.653,-42.293,4.236,0.014235,Pass
66.61,5.159,-46.774,7.439,0.008983,Pass,8.618,-42.694,4.203,0.014157,Pass
66.63,5.111,-47.329,7.430,0.008895,Pass,8.571,-43.217,4.183,0.014059,Pass
66.64,5.053,-47.997,7.434,0.008798,Pass,8.515,-43.838,4.173,0.013946,Pass
66.65,4.986,-48.764,7.453,0.008692,Pass,8.450,-44.545,4.175,0.013819,Pass
66.66,4.918,-49.554,7.477,0.008587,Pass,8.383,-45.268,4.180,0.013689,Pass
66.68,4.847,-50.374,7.509,0.008482,Pass,8.313,-46.013,4.193,0.013557,Pass
66.69,4.780,-51.156,7.541,0.008384,Pass,8.247,-46.719,4.207,0.013432,Pass
66.70,4.717,-51.888,7.573,0.008293,Pass,8.185,-47.379,4.222,0.013316,Pass
66.71,4.661,-52.531,7.602,0.008213,Pass,8.132,-47.956,4.235,0.013215,Pass
66.72,4.618,-53.031,7.625,0.008153,Pass,8.090,-48.402,4.247,0.013139,Pass
66.74,4.586,-53.409,7.643,0.008107,Pass,8.060,-48.738,4.257,0.013082,Pass
66.75,4.568,-53.624,7.658,0.008084,Pass,8.043,-48.929,4.268,0.013053,Pass
66.76,4.563,-53.683,7.668,0.008081,Pass,8.040,-48.981,4.279,0.013051,Pass
66.78,4.571,-53.589,7.678,0.008100,Pass,8.051,-48.897,4.294,0.013076,Pass
66.79,4.591,-53.369,7.691,0.008139,Pass,8.073,-48.703,4.315,0.013124,Pass
66.80,4.622,-53.011,7.708,0.008200,Pass,8.106,-48.387,4.344,0.013197,Pass
66.81,4.658,-52.587,7.731,0.008274,Pass,8.145,-48.013,4.381,0.013284,Pass
66.82,4.702,-52.090,7.757,0.008361,Pass,8.190,-47.572,4.423,0.013383,Pass
66.84,4.747,-51.571,7.782,0.008450,Pass,8.237,-47.111,4.464,0.013487,Pass
66.85,4.791,-51.055,7.808,0.008539,Pass,8.284,-46.650,4.505,0.013590,Pass
66.86,4.835,-50.557,7.838,0.008629,Pass,8.328,-46.201,4.549,0.013690,Pass
66.88,4.874,-50.110,7.869,0.008711,Pass,8.369,-45.794,4.593,0.013782,Pass
66.89,4.906,-49.736,7.892,0.008779,Pass,8.403,-45.449,4.626,0.013858,Pass
66.90,4.932,-49.448,7.911,0.008833,Pass,8.429,-45.174,4.651,0.013917,Pass
66.91,4.950,-49.242,7.914,0.008865,Pass,8.447,-44.969,4.658,0.013956,Pass
66.93,4.960,-49.138,7.896,0.008873,Pass,8.457,-44.851,4.640,0.013970,Pass
66.94,4.963,-49.112,7.861,0.008859,Pass,8.460,-44.801,4.603,0.013964,Pass
66.95,4.958,-49.174,7.814,0.008827,Pass,8.456,-44.830,4.551,0.013940,Pass
66.96,4.947,-49.306,7.760,0.008781,Pass,8.445,-44.923,4.491,0.013900,Pass
66.97,4.932,-49.488,7.696,0.008721,Pass,8.430,-45.067,4.419,0.013850,Pass
66.99,4.914,-49.701,7.624,0.008654,Pass,8.412,-45.243,4.339,0.013791,Pass
67.00,4.893,-49.952,7.550,0.008580,Pass,8.391,-45.463,4.258,0.013727,Pass
67.01,4.871,-50.201,7.479,0.008508,Pass,8.370,-45.688,4.179,0.013664,Pass
67.03,4.849,-50.463,7.406,0.008433,Pass,8.348,-45.936,4.099,0.013598,Pass
67.04,4.827,-50.707,7.339,0.008365,Pass,8.327,-46.175,3.582,0.013427,Pass
67.05,4.807,-50.934,7.276,0.008300,Pass,8.309,-46.407,3.515,0.013374,Pass
67.06,4.791,-51.116,7.211,0.008241,Pass,8.293,-46.602,3.446,0.013328,Pass
67.07,4.776,-51.279,7.151,0.008188,Pass,8.280,-46.786,3.385,0.013289,Pass
67.09,4.768,-51.369,7.091,0.008145,Pass,8.272,-46.901,3.324,0.013261,Pass
67.10,4.763,-51.431,7.017,0.008101,Pass,8.268,-46.989,3.251,0.013236,Pass
67.11,4.760,-51.451,6.938,0.008061,Pass,8.267,-47.035,3.173,0.013218,Pass
67.13,4.763,-51.418,6.861,0.008030,Pass,8.271,-47.025,3.098,0.013210,Pass
67.14,4.770,-51.333,6.788,0.008009,Pass,8.280,-46.959,3.028,0.013212,Pass
67.15,4.783,-51.197,6.703,0.007992,Pass,8.292,-46.836,2.946,0.013221,Pass
67.16,4.797,-51.030,6.630,0.007985,Pass,8.308,-46.678,2.877,0.013238,Pass
67.18,4.816,-50.817,6.563,0.007987,Pass,8.328,-46.468,2.814,0.013264,Pass
67.19,4.835,-50.604,6.506,0.007995,Pass,8.348,-46.253,2.761,0.013294,Pass
67.20,4.859,-50.341,6.463,0.008017,Pass,8.372,-45.984,2.722,0.013334,Pass
67.21,4.880,-50.100,6.435,0.008041,Pass,8.394,-45.735,2.699,0.013373,Pass
67.22,4.902,-49.862,6.414,0.008069,Pass,8.416,-45.488,2.681,0.013413,Pass
67.24,4.923,-49.620,6.398,0.008099,Pass,8.439,-45.236,2.668,0.013455,Pass
67.25,4.943,-49.404,6.391,0.008129,Pass,8.458,-45.013,2.665,0.013493,Pass
67.26,4.959,-49.218,6.404,0.008163,Pass,8.476,-44.824,2.680,0.013530,Pass
67.28,4.973,-49.057,6.419,0.008194,Pass,8.491,-44.664,2.699,0.013562,Pass
67.29,4.985,-48.926,6.446,0.008225,Pass,8.503,-44.540,2.728,0.013591,Pass
67.30,4.993,-48.838,6.477,0.008252,Pass,8.511,-44.462,2.762,0.013614,Pass
67.31,4.997,-48.782,6.504,0.008272,Pass,8.517,-44.421,2.790,0.013630,Pass
67.32,4.998,-48.774,6.533,0.008284,Pass,8.518,-44.430,2.820,0.013638,Pass
67.34,4.994,-48.812,6.553,0.008287,Pass,8.515,-44.485,2.840,0.013636,Pass
67.35,4.987,-48.891,6.570,0.008283,Pass,8.509,-44.580,2.857,0.013626,Pass
67.36,4.979,-48.983,6.591,0.008277,Pass,8.501,-44.689,2.876,0.013615,Pass
67.38,4.967,-49.115,6.605,0.008264,Pass,8.490,-44.833,2.889,0.013596,Pass
67.39,4.954,-49.266,6.615,0.008245,Pass,8.478,-44.992,2.897,0.013573,Pass
67.40,4.941,-49.415,6.615,0.008223,Pass,8.466,-45.143,2.893,0.013549,Pass
67.41,4.927,-49.581,6.611,0.008197,Pass,8.452,-45.305,2.886,0.013521,Pass
67.43,4.915,-49.721,6.607,0.008175,Pass,8.440,-45.435,2.879,0.013497,Pass
67.44,4.900,-49.887,6.606,0.008150,Pass,8.428,-45.586,2.874,0.013471,Pass
67.45,4.889,-50.020,6.604,0.008130,Pass,8.417,-45.700,2.868,0.013450,Pass
67.46,4.880,-50.133,6.592,0.008109,Pass,8.409,-45.789,2.853,0.013430,Pass
67.47,4.871,-50.242,6.569,0.008083,Pass,8.401,-45.873,2.826,0.013410,Pass
67.49,4.865,-50.318,6.531,0.008057,Pass,8.396,-45.922,2.785,0.013392,Pass
67.50,4.861,-50.376,6.478,0.008026,Pass,8.393,-45.956,2.729,0.013376,Pass
67.51,4.860,-50.391,6.410,0.007996,Pass,8.393,-45.952,2.660,0.013364,Pass
67.53,4.859,-50.403,6.335,0.007963,Pass,8.394,-45.948,2.585,0.013353,Pass
67.54,4.862,-50.375,6.262,0.007937,Pass,8.398,-45.914,2.512,0.013349,Pass
67.55,4.869,-50.301,6.191,0.007919,Pass,8.406,-45.843,2.442,0.013353,Pass
67.56,4.878,-50.197,6.124,0.007908,Pass,8.417,-45.751,2.380,0.013363,Pass
67.57,4.890,-50.060,6.061,0.007903,Pass,8.430,-45.636,2.321,0.013380,Pass
67.59,4.903,-49.914,6.018,0.007908,Pass,8.444,-45.519,2.284,0.013403,Pass
67.60,4.919,-49.731,5.981,0.007920,Pass,8.462,-45.372,2.253,0.013432,Pass
67.61,4.937,-49.521,5.970,0.007947,Pass,8.482,-45.203,2.251,0.013471,Pass
67.63,4.957,-49.292,5.976,0.007983,Pass,8.503,-45.019,2.266,0.013515,Pass
67.64,4.980,-49.028,5.990,0.008028,Pass,8.528,-44.798,2.290,0.013567,Pass
67.65,5.000,-48.790,6.023,0.008077,Pass,8.550,-44.598,2.332,0.013617,Pass
67.66,5.019,-48.571,6.081,0.008133,Pass,8.571,-44.412,2.398,0.013669,Pass
67.68,5.035,-48.390,6.158,0.008191,Pass,8.589,-44.255,2.483,0.013718,Pass
67.69,5.050,-48.225,6.237,0.008249,Pass,8.606,-44.103,2.568,0.013765,Pass
67.70,5.059,-48.132,6.339,0.008306,Pass,8.616,-44.010,2.674,0.013804,Pass
67.71,5.061,-48.110,6.464,0.008363,Pass,8.621,-43.978,2.802,0.013836,Pass
67.72,5.056,-48.175,6.595,0.008412,Pass,8.618,-44.020,2.933,0.013856,Pass
67.74,5.045,-48.307,6.723,0.008450,Pass,8.609,-44.118,3.059,0.013863,Pass
67.75,5.027,-48.527,6.837,0.008470,Pass,8.593,-44.294,3.168,0.013854,Pass
67.76,5.003,-48.818,6.932,0.008471,Pass,8.570,-44.536,3.257,0.013829,Pass
67.78,4.970,-49.203,7.016,0.008454,Pass,8.540,-44.867,3.333,0.013786,Pass
67.79,4.931,-49.656,7.103,0.008429,Pass,8.503,-45.267,3.410,0.013731,Pass
67.80,4.889,-50.146,7.171,0.008389,Pass,8.464,-45.709,3.468,0.013666,Pass
67.81,4.842,-50.701,7.218,0.008330,Pass,8.418,-46.219,3.504,0.013586,Pass
67.82,4.793,-51.264,7.265,0.008270,Pass,8.372,-46.747,3.541,0.013505,Pass
67.84,4.744,-51.832,7.308,0.008207,Pass,8.325,-47.289,3.574,0.013421,Pass
67.85,4.696,-52.382,7.344,0.008143,Pass,8.280,-47.825,3.601,0.013339,Pass
67.86,4.650,-52.904,7.380,0.008084,Pass,8.237,-48.342,3.629,0.013262,Pass
67.88,4.610,-53.362,7.410,0.008032,Pass,8.200,-48.807,3.655,0.013196,Pass
67.89,4.576,-53.754,7.432,0.007985,Pass,8.168,-49.211,3.674,0.013139,Pass
67.90,4.548,-54.068,7.449,0.007946,Pass,8.144,-49.546,4.150,0.013216,Pass
67.91,3.139,-54.289,7.454,0.005685,Pass,8.127,-49.789,4.156,0.013185,Pass
67.93,2.017,-54.431,7.448,0.004051,Pass,8.118,-49.952,4.153,0.013166,Pass
67.94,2.014,-54.479,7.434,0.004040,Pass,8.116,-50.021,3.681,0.013040,Pass
67.95,2.019,-54.430,7.419,0.004039,Pass,8.124,-49.990,3.672,0.013052,Pass
67.96,3.145,-54.283,7.398,0.005666,Pass,8.140,-49.857,3.658,0.013080,Pass
67.97,4.550,-54.062,7.380,0.007915,Pass,8.162,-49.646,3.648,0.013121,Pass
67.99,4.575,-53.781,7.367,0.007952,Pass,8.190,-49.370,3.646,0.013175,Pass
68.00,4.605,-53.455,7.370,0.008003,Pass,8.222,-49.045,3.658,0.013239,Pass
68.01,4.635,-53.121,7.389,0.008062,Pass,8.255,-48.710,4.149,0.013431,Pass
68.03,4.666,-52.770,7.425,0.008133,Pass,8.288,-48.356,4.196,0.013509,Pass
68.04,4.694,-52.459,7.484,0.008210,Pass,8.319,-48.040,4.264,0.013587,Pass
68.05,4.719,-52.192,7.555,0.008287,Pass,8.345,-47.768,4.344,0.013662,Pass
68.06,4.737,-51.986,7.626,0.008354,Pass,8.367,-47.557,4.422,0.013727,Pass
68.07,4.749,-51.866,7.698,0.008410,Pass,8.380,-47.432,4.500,0.013776,Pass
68.09,4.748,-51.876,7.778,0.008451,Pass,8.382,-47.436,4.584,0.013805,Pass
68.10,4.738,-52.006,7.854,0.008472,Pass,8.373,-47.560,4.661,0.013812,Pass
68.11,4.716,-52.258,7.914,0.008467,Pass,8.354,-47.805,4.720,0.013792,Pass
68.13,4.684,-52.631,7.963,0.008438,Pass,8.324,-48.171,4.766,0.013748,Pass
68.14,4.644,-53.084,7.996,0.008389,Pass,8.287,-48.616,4.794,0.013684,Pass
68.15,4.595,-53.649,8.015,0.008316,Pass,8.240,-49.171,4.805,0.013597,Pass
68.16,3.153,-54.289,8.019,0.005997,Pass,8.186,-49.798,4.801,0.013492,Pass
68.18,1.966,-54.958,8.005,0.004267,Pass,8.130,-50.452,4.777,0.013375,Pass
68.19,1.903,-55.665,7.982,0.004169,Pass,8.071,-51.141,4.743,0.013250,Pass
68.20,1.841,-56.350,7.954,0.004072,Pass,8.014,-51.806,4.705,0.013126,Pass
68.21,1.782,-57.014,7.927,0.003978,Pass,7.958,-52.448,4.667,0.013008,Pass
68.22,1.727,-57.626,7.906,0.003894,Pass,7.907,-53.037,4.637,0.012900,Pass
68.24,1.678,-58.165,7.886,0.003820,Pass,7.863,-53.551,4.608,0.012806,Pass
68.25,1.638,-58.605,7.866,0.003757,Pass,7.827,-53.966,4.582,0.012730,Pass
68.26,1.609,-58.924,7.853,0.003713,Pass,7.802,-54.262,4.565,0.012676,Pass
68.28,1.588,-59.145,7.854,0.003686,Pass,7.786,-54.462,4.563,0.012644,Pass
68.29,1.580,-59.228,7.859,0.003679,Pass,7.781,-54.529,4.569,0.012637,Pass
68.30,1.581,-59.208,7.872,0.003687,Pass,7.786,-54.496,4.585,0.012650,Pass
68.31,1.592,-59.080,7.889,0.003709,Pass,7.800,-54.361,4.607,0.012685,Pass
68.32,1.614,-58.829,7.908,0.003748,Pass,7.824,-54.111,4.634,0.012739,Pass
68.34,1.645,-58.483,7.927,0.003798,Pass,7.857,-53.774,4.664,0.012812,Pass
68.35,1.680,-58.090,7.952,0.003857,Pass,7.894,-53.396,4.700,0.012895,Pass
68.36,1.721,-57.634,7.977,0.003924,Pass,7.937,-52.964,4.739,0.012989,Pass
68.38,1.768,-57.125,8.002,0.003999,Pass,7.983,-52.486,4.779,0.013091,Pass
68.39,1.812,-56.642,8.024,0.004070,Pass,8.028,-52.038,4.817,0.013190,Pass
68.40,1.856,-56.166,8.043,0.004138,Pass,8.072,-51.601,4.851,0.013286,Pass
68.41,1.893,-55.762,8.059,0.004197,Pass,8.110,-51.236,4.881,0.013369,Pass
68.43,1.924,-55.428,8.071,0.004245,Pass,8.141,-50.938,4.906,0.013437,Pass
68.44,1.946,-55.191,8.089,0.004285,Pass,8.164,-50.736,4.934,0.013491,Pass
68.45,1.958,-55.071,8.106,0.004311,Pass,8.177,-50.643,4.960,0.013524,Pass
68.46,1.959,-55.071,8.125,0.004322,Pass,8.179,-50.660,4.983,0.013536,Pass
68.47,1.945,-55.238,8.144,0.004313,Pass,8.166,-50.834,5.004,0.013519,Pass
68.49,1.918,-55.542,8.168,0.004289,Pass,8.142,-51.132,5.025,0.013479,Pass
68.50,1.879,-55.966,8.196,0.004253,Pass,8.107,-51.540,5.047,0.013419,Pass
68.51,1.831,-56.505,8.227,0.004204,Pass,8.062,-52.049,5.069,0.013339,Pass
68.53,1.772,-57.152,8.261,0.004145,Pass,8.008,-52.656,5.092,0.013242,Pass
68.54,1.707,-57.856,8.295,0.004079,Pass,7.949,-53.310,5.113,0.013135,Pass
68.55,1.640,-58.598,8.326,0.004007,Pass,7.887,-53.997,5.129,0.013020,Pass
68.56,1.571,-59.342,8.351,0.003932,Pass,7.824,-54.682,5.139,0.012903,Pass
68.57,1.503,-60.080,8.373,0.003857,Pass,7.762,-55.360,5.146,0.012787,Pass
68.59,1.443,-60.733,8.379,0.003785,Pass,7.707,-55.957,5.139,0.012679,Pass
68.60,1.390,-61.306,8.370,0.003713,Pass,7.660,-56.480,5.118,0.012581,Pass
68.61,1.347,-61.782,8.344,0.003645,Pass,7.621,-56.914,5.084,0.012496,Pass
68.63,1.313,-62.146,8.307,0.003583,Pass,7.592,-57.247,5.042,0.012426,Pass
68.64,1.293,-62.366,8.262,0.003534,Pass,7.576,-57.448,4.995,0.012379,Pass
68.65,1.283,-62.471,8.211,0.003494,Pass,7.569,-57.548,4.945,0.012350,Pass
68.66,1.283,-62.481,8.155,0.003463,Pass,7.571,-57.565,4.893,0.012336,Pass
68.68,1.293,-62.378,8.095,0.003443,Pass,7.582,-57.480,4.840,0.012341,Pass
68.69,1.312,-62.183,8.033,0.003433,Pass,7.602,-57.313,4.787,0.012361,Pass
68.70,1.337,-61.922,7.977,0.003434,Pass,7.627,-57.089,4.742,0.012395,Pass
68.71,1.367,-61.600,7.928,0.003445,Pass,7.657,-56.810,4.705,0.012442,Pass
68.72,1.398,-61.267,7.888,0.003463,Pass,7.689,-56.520,4.679,0.012494,Pass
68.74,1.433,-60.892,7.859,0.003492,Pass,7.724,-56.190,4.663,0.012556,Pass
68.75,1.470,-60.496,7.838,0.003528,Pass,7.760,-55.836,4.656,0.012624,Pass
68.76,1.504,-60.131,7.831,0.003567,Pass,7.795,-55.509,4.662,0.012691,Pass
68.78,1.535,-59.787,7.838,0.003611,Pass,7.827,-55.195,4.681,0.012759,Pass
68.79,1.564,-59.471,7.857,0.003658,Pass,7.857,-54.901,4.711,0.012826,Pass
68.80,1.583,-59.254,7.892,0.003700,Pass,7.878,-54.696,4.754,0.012881,Pass
68.81,1.599,-59.081,7.933,0.003741,Pass,7.895,-54.523,4.802,0.012929,Pass
68.82,1.604,-59.018,7.984,0.003775,Pass,7.903,-54.450,4.856,0.012962,Pass
68.84,1.599,-59.056,8.045,0.003801,Pass,7.903,-54.468,4.919,0.012981,Pass
68.85,1.584,-59.207,8.110,0.003816,Pass,7.892,-54.588,4.982,0.012980,Pass
68.86,1.560,-59.455,8.174,0.003820,Pass,7.872,-54.799,5.041,0.012963,Pass
68.88,1.528,-59.795,8.232,0.003811,Pass,7.844,-55.096,5.093,0.012926,Pass
68.89,1.487,-60.233,8.283,0.003787,Pass,7.808,-55.487,5.135,0.012871,Pass
68.90,1.440,-60.741,8.321,0.003748,Pass,7.766,-55.948,5.163,0.012800,Pass
68.91,1.387,-61.306,8.350,0.003699,Pass,7.719,-56.467,5.181,0.012716,Pass
68.93,1.334,-61.888,8.368,0.003643,Pass,7.670,-57.010,5.189,0.012625,Pass
68.94,1.281,-62.473,8.378,0.003583,Pass,7.621,-57.561,5.188,0.012531,Pass
68.95,1.230,-63.043,8.386,0.003525,Pass,7.573,-58.105,5.186,0.012439,Pass
68.96,1.185,-63.541,8.388,0.003473,Pass,7.534,-58.586,5.180,0.012363,Pass
68.97,1.143,-64.016,8.392,0.003424,Pass,7.499,-59.053,5.179,0.012296,Pass
68.99,1.111,-64.382,8.394,0.003387,Pass,7.472,-59.419,5.177,0.012244,Pass
69.00,1.084,-64.686,8.401,0.003360,Pass,7.451,-59.729,5.184,0.012206,Pass
69.01,1.068,-64.882,8.411,0.003346,Pass,7.438,-59.937,5.194,0.012184,Pass
69.03,1.058,-65.000,8.428,0.003345,Pass,7.431,-60.069,5.213,0.012178,Pass
69.04,1.056,-65.030,8.455,0.003357,Pass,7.431,-60.114,5.244,0.012188,Pass
69.05,1.060,-64.989,8.495,0.003385,Pass,7.436,-60.087,5.289,0.012215,Pass
69.06,1.069,-64.895,8.550,0.003426,Pass,7.446,-60.003,5.350,0.012254,Pass
69.07,1.082,-64.751,8.618,0.003480,Pass,7.459,-59.866,5.423,0.012305,Pass
69.09,1.096,-64.582,8.705,0.003547,Pass,7.474,-59.698,5.517,0.012368,Pass
69.10,1.115,-64.373,8.807,0.003628,Pass,7.492,-59.486,5.625,0.012442,Pass
69.11,1.133,-64.153,8.922,0.003717,Pass,7.510,-59.259,5.745,0.012522,Pass
69.13,1.154,-63.916,9.042,0.003813,Pass,7.530,-59.012,5.871,0.012608,Pass
69.14,1.175,-63.671,9.168,0.003915,Pass,7.550,-58.755,6.003,0.012698,Pass
69.15,1.195,-63.433,9.289,0.004013,Pass,7.569,-58.505,6.129,0.012786,Pass
69.16,1.213,-63.222,9.403,0.004105,Pass,7.587,-58.280,6.248,0.012868,Pass
69.18,1.231,-63.010,9.505,0.004191,Pass,7.605,-58.058,6.354,0.012948,Pass
69.19,1.244,-62.848,9.588,0.004260,Pass,7.621,-57.889,6.442,0.013015,Pass
69.20,1.257,-62.707,9.643,0.004310,Pass,7.634,-57.743,6.501,0.013065,Pass
69.21,1.266,-62.604,9.670,0.004338,Pass,7.644,-57.639,6.531,0.013097,Pass
69.22,1.270,-62.562,9.669,0.004343,Pass,7.648,-57.599,6.532,0.013106,Pass
69.24,1.270,-62.559,9.645,0.004328,Pass,7.649,-57.602,6.510,0.013098,Pass
69.25,1.265,-62.624,9.607,0.004297,Pass,7.644,-57.675,6.472,0.013073,Pass
69.26,1.256,-62.735,9.561,0.004257,Pass,7.635,-57.797,6.426,0.013035,Pass
69.28,1.244,-62.878,9.515,0.004213,Pass,7.623,-57.952,6.380,0.012992,Pass
69.29,1.226,-63.085,9.479,0.004169,Pass,7.606,-58.171,6.343,0.012944,Pass
69.30,1.207,-63.308,9.454,0.004130,Pass,7.589,-58.405,6.315,0.012899,Pass
69.31,1.182,-63.587,9.444,0.004095,Pass,7.568,-58.691,6.302,0.012854,Pass
69.32,1.156,-63.879,9.451,0.004067,Pass,7.546,-58.985,6.305,0.012813,Pass
69.34,1.129,-64.186,9.467,0.004045,Pass,7.522,-59.287,6.316,0.012773,Pass
69.35,1.100,-64.509,9.488,0.004024,Pass,7.497,-59.595,6.331,0.012732,Pass
69.36,1.071,-64.813,9.513,0.004007,Pass,7.473,-59.878,6.351,0.012695,Pass
69.38,1.044,-65.109,9.537,0.003989,Pass,7.450,-60.144,6.368,0.012658,Pass
69.39,1.020,-65.357,9.557,0.003975,Pass,7.430,-60.356,6.381,0.012625,Pass
69.40,0.997,-65.595,9.573,0.003959,Pass,7.411,-60.553,6.391,0.012593,Pass
69.41,0.979,-65.771,9.588,0.003948,Pass,7.396,-60.687,6.400,0.012570,Pass
69.43,0.966,-65.899,9.602,0.003941,Pass,7.386,-60.774,6.409,0.012553,Pass
69.44,0.958,-65.969,9.616,0.003941,Pass,7.380,-60.806,6.419,0.012546,Pass
69.45,0.955,-65.980,9.627,0.003945,Pass,7.378,-60.786,6.427,0.012547,Pass
69.46,0.957,-65.946,9.642,0.003956,Pass,7.381,-60.728,6.441,0.012558,Pass
69.47,0.964,-65.851,9.652,0.003971,Pass,7.388,-60.621,6.452,0.012576,Pass
69.49,0.974,-65.732,9.657,0.003986,Pass,7.397,-60.497,6.458,0.012595,Pass
69.50,0.989,-65.573,9.650,0.003997,Pass,7.409,-60.344,6.454,0.012616,Pass
69.51,1.003,-65.418,9.633,0.004003,Pass,7.421,-60.202,6.441,0.012634,Pass
69.53,1.021,-65.225,9.595,0.004000,Pass,7.436,-60.031,6.407,0.012647,Pass
69.54,1.037,-65.052,9.544,0.003986,Pass,7.449,-59.884,6.359,0.012653,Pass
69.55,1.055,-64.868,9.479,0.003966,Pass,7.463,-59.729,6.299,0.012654,Pass
69.56,1.070,-64.709,9.403,0.003936,Pass,7.475,-59.601,6.226,0.012646,Pass
69.57,1.086,-64.553,9.313,0.003898,Pass,7.486,-59.473,6.138,0.012632,Pass
69.59,1.101,-64.400,9.214,0.003855,Pass,7.497,-59.346,6.041,0.012613,Pass
69.60,1.114,-64.263,9.114,0.003810,Pass,7.507,-59.230,5.943,0.012592,Pass
69.61,1.129,-64.108,9.011,0.003765,Pass,7.517,-59.091,5.840,0.012571,Pass
69.63,1.143,-63.952,8.915,0.003725,Pass,7.527,-58.947,5.744,0.012554,Pass
69.64,1.160,-63.772,8.831,0.003695,Pass,7.539,-58.773,5.660,0.012544,Pass
69.65,1.176,-63.587,8.760,0.003674,Pass,7.552,-58.588,5.590,0.012543,Pass
69.66,1.194,-63.382,8.700,0.003660,Pass,7.568,-58.379,5.528,0.012551,Pass
69.68,1.214,-63.160,8.645,0.003652,Pass,7.585,-58.148,5.473,0.012563,Pass
69.69,1.234,-62.926,8.595,0.003648,Pass,7.603,-57.903,5.422,0.012579,Pass
69.70,1.258,-62.646,8.555,0.003655,Pass,7.625,-57.612,5.383,0.012607,Pass
69.71,1.280,-62.388,8.523,0.003664,Pass,7.645,-57.343,5.351,0.012635,Pass
69.72,1.307,-62.083,8.486,0.003675,Pass,7.669,-57.029,5.314,0.012667,Pass
69.74,1.333,-61.792,8.440,0.003681,Pass,7.693,-56.731,5.270,0.012696,Pass
69.75,1.361,-61.471,8.383,0.003685,Pass,7.718,-56.409,5.214,0.012726,Pass
69.76,1.388,-61.169,8.320,0.003683,Pass,7.742,-56.110,5.153,0.012751,Pass
69.78,1.415,-60.868,8.245,0.003676,Pass,7.766,-55.816,5.080,0.012771,Pass
69.79,1.440,-60.593,8.170,0.003667,Pass,7.787,-55.556,5.008,0.012788,Pass
69.80,1.465,-60.329,8.089,0.003653,Pass,7.808,-55.310,4.928,0.012802,Pass
69.81,1.489,-60.066,8.002,0.003638,Pass,7.828,-55.071,4.843,0.012812,Pass
69.82,1.510,-59.846,7.909,0.003615,Pass,7.844,-54.875,4.753,0.012815,Pass
69.84,1.528,-59.653,7.814,0.003589,Pass,7.858,-54.708,4.660,0.012813,Pass
69.85,1.545,-59.480,7.716,0.003560,Pass,7.870,-54.560,4.563,0.012806,Pass
69.86,1.559,-59.333,7.618,0.003528,Pass,7.881,-54.437,4.466,0.012797,Pass
69.88,1.574,-59.185,7.522,0.003499,Pass,7.891,-54.309,4.370,0.012788,Pass
69.89,1.586,-59.056,7.433,0.003471,Pass,7.899,-54.197,4.281,0.012779,Pass
69.90,1.596,-58.949,7.360,0.003447,Pass,7.906,-54.100,3.733,0.012646,Pass
69.91,1.608,-58.822,7.295,0.003431,Pass,7.914,-53.980,3.668,0.012647,Pass
69.93,1.617,-58.710,7.252,0.003422,Pass,7.922,-53.869,3.624,0.012650,Pass
69.94,1.625,-58.614,7.216,0.003416,Pass,7.928,-53.766,3.587,0.012654,Pass
69.95,1.634,-58.513,7.190,0.003415,Pass,7.935,-53.653,3.560,0.012660,Pass
69.96,1.642,-58.417,7.176,0.003418,Pass,7.941,-53.541,3.544,0.012668,Pass
69.97,1.647,-58.340,7.182,0.003427,Pass,7.945,-53.445,3.547,0.012677,Pass
69.99,1.652,-58.267,7.203,0.003444,Pass,7.949,-53.351,3.566,0.012690,Pass
70.00,1.654,-58.234,7.237,0.003462,Pass,7.951,-53.295,3.597,0.012699,Pass
70.01,1.655,-58.204,7.275,0.003483,Pass,7.951,-53.244,3.632,0.012709,Pass
70.03,1.655,-58.195,7.311,0.003499,Pass,7.950,-53.213,3.664,0.012714,Pass
70.04,1.654,-58.194,7.341,0.003513,Pass,7.948,-53.194,3.692,0.012717,Pass
70.05,1.651,-58.210,7.373,0.003525,Pass,7.945,-53.196,3.720,0.012717,Pass
70.06,1.649,-58.232,7.402,0.003536,Pass,7.940,-53.208,3.746,0.012716,Pass
