*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
312.86,4.943,-48.934,5.737,0.007867,Pass,8.333,-45.038,1.965,0.013140,Pass
312.88,4.959,-48.751,5.815,0.007925,Pass,8.347,-44.860,2.047,0.013178,Pass
312.89,4.975,-48.574,5.892,0.007981,Pass,8.361,-44.688,2.126,0.013216,Pass
312.90,4.990,-48.401,5.970,0.008037,Pass,8.375,-44.522,2.207,0.013255,Pass
312.91,5.003,-48.247,6.043,0.008089,Pass,8.387,-44.375,2.282,0.013290,Pass
312.92,5.014,-48.114,6.108,0.008134,Pass,8.397,-44.251,2.349,0.013320,Pass
312.94,5.023,-48.008,6.158,0.008170,Pass,8.405,-44.153,2.401,0.013344,Pass
312.95,5.028,-47.944,6.195,0.008194,Pass,8.410,-44.097,2.440,0.013360,Pass
312.96,5.029,-47.935,6.221,0.008206,Pass,8.410,-44.094,2.466,0.013364,Pass
312.98,5.025,-47.970,6.239,0.008207,Pass,8.406,-44.134,2.482,0.013359,Pass
312.99,5.016,-48.070,6.256,0.008198,Pass,8.397,-44.236,2.497,0.013344,Pass
313.00,5.004,-48.203,6.256,0.008178,Pass,8.384,-44.370,2.494,0.013319,Pass
313.01,4.986,-48.402,6.252,0.008145,Pass,8.367,-44.565,2.485,0.013282,Pass
313.02,4.966,-48.625,6.244,0.008108,Pass,8.346,-44.783,2.472,0.013240,Pass
313.04,4.943,-48.891,6.240,0.008066,Pass,8.323,-45.040,2.462,0.013193,Pass
313.05,4.919,-49.161,6.228,0.008020,Pass,8.298,-45.301,2.444,0.013142,Pass
313.06,4.894,-49.446,6.220,0.007974,Pass,8.273,-45.575,2.429,0.013091,Pass
313.08,4.870,-49.710,6.211,0.007930,Pass,8.250,-45.826,2.414,0.013043,Pass
313.09,4.847,-49.972,6.209,0.007890,Pass,8.227,-46.076,2.406,0.012997,Pass
313.10,4.829,-50.184,6.204,0.007856,Pass,8.208,-46.276,2.396,0.012959,Pass
313.11,4.810,-50.394,6.209,0.007827,Pass,8.190,-46.473,2.396,0.012923,Pass
313.13,4.796,-50.557,6.223,0.007809,Pass,8.175,-46.624,2.406,0.012897,Pass
313.14,4.783,-50.701,6.240,0.007794,Pass,8.163,-46.756,2.420,0.012874,Pass
313.15,4.774,-50.809,6.266,0.007789,Pass,8.153,-46.854,2.443,0.012859,Pass
313.16,4.766,-50.899,6.296,0.007788,Pass,8.145,-46.934,2.471,0.012849,Pass
313.17,4.761,-50.949,6.324,0.007792,Pass,8.140,-46.977,2.497,0.012844,Pass
313.19,4.758,-50.988,6.344,0.007795,Pass,8.137,-47.009,2.516,0.012840,Pass
313.20,4.758,-50.992,6.359,0.007800,Pass,8.136,-47.007,2.529,0.012841,Pass
313.21,4.758,-50.988,6.366,0.007804,Pass,8.136,-47.000,2.537,0.012842,Pass
313.23,4.762,-50.946,6.365,0.007810,Pass,8.139,-46.958,2.536,0.012848,Pass
313.24,4.768,-50.876,6.349,0.007813,Pass,8.144,-46.890,2.520,0.012856,Pass
313.25,4.776,-50.783,6.326,0.007817,Pass,8.152,-46.803,2.499,0.012867,Pass
313.26,4.786,-50.666,6.310,0.007828,Pass,8.161,-46.693,2.484,0.012883,Pass
313.27,4.796,-50.547,6.307,0.007844,Pass,8.171,-46.587,2.485,0.012902,Pass
313.29,4.809,-50.398,6.302,0.007863,Pass,8.184,-46.453,2.483,0.012925,Pass
313.30,4.821,-50.256,6.296,0.007882,Pass,8.195,-46.326,2.480,0.012948,Pass
313.31,4.835,-50.097,6.285,0.007901,Pass,8.208,-46.183,2.473,0.012972,Pass
313.33,4.849,-49.937,6.268,0.007917,Pass,8.221,-46.039,2.458,0.012995,Pass
313.34,4.863,-49.777,6.238,0.007928,Pass,8.234,-45.893,2.432,0.013016,Pass
313.35,4.876,-49.625,6.192,0.007931,Pass,8.247,-45.752,2.388,0.013033,Pass
313.36,4.888,-49.482,6.134,0.007929,Pass,8.258,-45.617,2.332,0.013046,Pass
313.38,4.900,-49.345,6.064,0.007921,Pass,8.269,-45.486,2.264,0.013058,Pass
313.39,4.912,-49.208,5.967,0.007903,Pass,8.280,-45.352,2.168,0.013064,Pass
313.40,4.923,-49.088,5.856,0.007878,Pass,8.290,-45.232,2.059,0.013068,Pass
313.41,4.932,-48.985,5.737,0.007847,Pass,8.298,-45.127,1.940,0.013068,Pass
313.42,4.943,-48.865,5.612,0.007819,Pass,8.308,-45.006,1.816,0.013072,Pass
313.44,4.951,-48.767,5.487,0.007788,Pass,8.315,-44.907,1.692,0.013073,Pass
313.45,4.961,-48.665,5.361,0.007758,Pass,8.324,-44.806,1.567,0.013075,Pass
313.46,4.968,-48.583,5.243,0.007729,Pass,8.330,-44.726,1.450,0.013076,Pass
313.48,4.975,-48.509,5.145,0.007707,Pass,8.336,-44.656,1.353,0.013078,Pass
313.49,4.980,-48.454,5.052,0.007684,Pass,8.340,-44.606,1.261,0.013078,Pass
313.50,4.983,-48.408,4.951,0.007657,Pass,8.344,-44.567,1.161,0.013078,Pass
313.51,4.986,-48.375,4.856,0.007631,Pass,8.346,-44.541,1.067,0.013076,Pass
313.52,4.988,-48.349,4.712,0.007589,Pass,8.348,-44.524,0.986,0.013074,Pass
313.54,4.987,-48.363,4.639,0.007564,Pass,8.347,-44.543,0.913,0.013067,Pass
313.55,4.984,-48.397,4.581,0.007541,Pass,8.344,-44.583,0.856,0.013058,Pass
313.56,4.981,-48.438,4.534,0.007521,Pass,8.340,-44.627,0.809,0.013048,Pass
313.58,4.974,-48.517,4.504,0.007500,Pass,8.334,-44.705,0.778,0.013034,Pass
313.59,4.966,-48.608,4.492,0.007483,Pass,8.327,-44.795,0.765,0.013019,Pass
313.60,4.955,-48.731,4.501,0.007467,Pass,8.316,-44.911,0.773,0.012999,Pass
313.61,4.944,-48.860,4.520,0.007454,Pass,8.306,-45.030,0.789,0.012979,Pass
313.63,4.932,-49.006,4.562,0.007445,Pass,8.294,-45.162,0.828,0.012958,Pass
313.64,4.917,-49.172,4.607,0.007435,Pass,8.280,-45.311,0.870,0.012933,Pass
313.65,4.901,-49.364,4.660,0.007422,Pass,8.264,-45.482,0.919,0.012906,Pass
313.66,4.882,-49.578,4.725,0.007412,Pass,8.246,-45.671,0.980,0.012874,Pass
313.67,4.862,-49.813,4.864,0.007421,Pass,8.227,-45.878,1.050,0.012841,Pass
313.69,4.840,-50.074,4.957,0.007414,Pass,8.204,-46.111,1.137,0.012804,Pass
313.70,4.815,-50.362,5.056,0.007404,Pass,8.180,-46.370,1.229,0.012764,Pass
313.71,4.790,-50.650,5.168,0.007400,Pass,8.156,-46.629,1.335,0.012725,Pass
313.73,4.763,-50.962,5.284,0.007394,Pass,8.129,-46.913,1.445,0.012684,Pass
313.74,4.738,-51.255,5.406,0.007395,Pass,8.104,-47.182,1.560,0.012647,Pass
313.75,4.714,-51.532,5.535,0.007401,Pass,8.080,-47.438,1.683,0.012613,Pass
313.76,4.690,-51.804,5.675,0.007413,Pass,8.056,-47.693,1.817,0.012583,Pass
313.77,4.672,-52.012,5.813,0.007435,Pass,8.038,-47.888,1.949,0.012564,Pass
313.79,4.657,-52.190,5.946,0.007461,Pass,8.022,-48.059,2.080,0.012551,Pass
313.80,4.648,-52.287,6.069,0.007496,Pass,8.013,-48.153,2.201,0.012551,Pass
313.81,4.645,-52.330,6.185,0.007537,Pass,8.009,-48.196,2.315,0.012560,Pass
313.83,4.647,-52.304,6.291,0.007585,Pass,8.011,-48.176,2.422,0.012581,Pass
313.84,4.657,-52.191,6.380,0.007639,Pass,8.020,-48.072,2.514,0.012614,Pass
313.85,4.672,-52.021,6.460,0.007698,Pass,8.035,-47.915,2.598,0.012657,Pass
313.86,4.695,-51.759,6.522,0.007763,Pass,8.057,-47.668,2.666,0.012712,Pass
313.88,4.726,-51.403,6.565,0.007835,Pass,8.087,-47.331,2.716,0.012779,Pass
313.89,4.761,-51.000,6.585,0.007903,Pass,8.123,-46.948,2.745,0.012852,Pass
313.90,4.801,-50.547,6.588,0.007972,Pass,8.162,-46.516,2.758,0.012931,Pass
313.91,4.845,-50.043,6.581,0.008045,Pass,8.205,-46.035,2.762,0.013016,Pass
313.92,4.889,-49.546,6.573,0.008115,Pass,8.249,-45.561,2.765,0.013101,Pass
313.94,4.933,-49.043,6.556,0.008183,Pass,8.292,-45.081,2.758,0.013185,Pass
313.95,4.973,-48.586,6.545,0.008247,Pass,8.332,-44.647,2.758,0.013262,Pass
313.96,5.008,-48.185,6.539,0.008305,Pass,8.367,-44.266,2.761,0.013330,Pass
313.98,5.039,-47.828,6.537,0.008358,Pass,8.397,-43.929,2.767,0.013391,Pass
313.99,5.062,-47.563,6.537,0.008397,Pass,8.420,-43.681,2.772,0.013437,Pass
314.00,5.079,-47.372,6.543,0.008429,Pass,8.436,-43.504,2.782,0.013470,Pass
314.01,5.087,-47.279,6.553,0.008447,Pass,8.444,-43.421,2.795,0.013488,Pass
314.02,5.087,-47.280,6.571,0.008454,Pass,8.443,-43.428,2.813,0.013490,Pass
314.04,5.078,-47.376,6.595,0.008451,Pass,8.435,-43.525,2.835,0.013477,Pass
314.05,5.062,-47.566,6.624,0.008435,Pass,8.418,-43.711,2.860,0.013448,Pass
314.06,5.038,-47.831,6.654,0.008407,Pass,8.394,-43.968,2.883,0.013407,Pass
314.08,5.008,-48.179,6.686,0.008370,Pass,8.363,-44.301,2.908,0.013352,Pass
314.09,4.971,-48.608,6.721,0.008321,Pass,8.326,-44.709,2.933,0.013284,Pass
314.10,4.931,-49.058,6.738,0.008261,Pass,8.286,-45.134,2.939,0.013208,Pass
314.11,4.889,-49.547,6.743,0.008190,Pass,8.244,-45.592,2.933,0.013123,Pass
314.13,4.845,-50.050,6.737,0.008112,Pass,8.200,-46.062,2.914,0.013034,Pass
314.14,4.801,-50.547,6.715,0.008029,Pass,8.156,-46.524,2.879,0.012943,Pass
314.15,4.759,-51.033,6.679,0.007941,Pass,8.114,-46.975,2.831,0.012852,Pass
314.16,4.721,-51.464,6.626,0.007853,Pass,8.076,-47.373,2.766,0.012767,Pass
314.17,4.687,-51.857,6.565,0.007769,Pass,8.042,-47.736,2.696,0.012688,Pass
314.19,4.658,-52.188,6.496,0.007691,Pass,8.013,-48.041,2.618,0.012618,Pass
314.20,4.637,-52.430,6.425,0.007624,Pass,7.992,-48.266,2.540,0.012564,Pass
314.21,4.623,-52.583,6.353,0.007571,Pass,7.978,-48.411,2.463,0.012524,Pass
314.23,4.616,-52.661,6.282,0.007529,Pass,7.971,-48.490,2.390,0.012499,Pass
314.24,4.619,-52.628,6.211,0.007504,Pass,7.973,-48.465,2.319,0.012492,Pass
314.25,4.628,-52.519,6.138,0.007489,Pass,7.982,-48.374,2.248,0.012498,Pass
314.26,4.646,-52.303,6.068,0.007492,Pass,8.000,-48.184,2.183,0.012523,Pass
314.27,4.672,-52.009,5.999,0.007507,Pass,8.025,-47.923,2.120,0.012562,Pass
314.29,4.703,-51.647,5.930,0.007533,Pass,8.055,-47.598,2.060,0.012613,Pass
314.30,4.739,-51.224,5.867,0.007569,Pass,8.091,-47.217,2.006,0.012675,Pass
314.31,4.779,-50.765,5.808,0.007614,Pass,8.130,-46.800,1.958,0.012743,Pass
314.33,4.822,-50.269,5.754,0.007666,Pass,8.171,-46.347,1.914,0.012819,Pass
314.34,4.865,-49.770,5.713,0.007724,Pass,8.213,-45.889,1.884,0.012896,Pass
314.35,4.904,-49.317,5.688,0.007782,Pass,8.251,-45.471,1.869,0.012968,Pass
314.36,4.941,-48.890,5.678,0.007841,Pass,8.287,-45.076,1.867,0.013037,Pass
314.38,4.976,-48.489,5.680,0.007901,Pass,8.320,-44.701,1.875,0.013102,Pass
314.39,5.007,-48.131,5.694,0.007960,Pass,8.349,-44.363,1.895,0.013161,Pass
314.40,5.029,-47.872,5.728,0.008012,Pass,8.369,-44.117,1.933,0.013206,Pass
314.41,5.048,-47.664,5.779,0.008062,Pass,8.385,-43.915,1.985,0.013244,Pass
314.42,5.060,-47.520,5.841,0.008108,Pass,8.396,-43.773,2.047,0.013273,Pass
314.44,5.068,-47.427,5.915,0.008150,Pass,8.401,-43.678,2.119,0.013294,Pass
314.45,5.070,-47.407,6.002,0.008188,Pass,8.400,-43.652,2.204,0.013305,Pass
314.46,5.071,-47.394,6.091,0.008225,Pass,8.399,-43.634,2.288,0.013315,Pass
314.48,5.069,-47.416,6.179,0.008257,Pass,8.395,-43.651,2.373,0.013320,Pass
314.49,5.068,-47.419,6.264,0.008292,Pass,8.392,-43.652,2.455,0.013328,Pass
314.50,5.069,-47.404,6.338,0.008324,Pass,8.391,-43.637,2.526,0.013337,Pass
314.51,5.070,-47.389,6.398,0.008351,Pass,8.391,-43.625,2.584,0.013346,Pass
314.52,5.076,-47.322,6.443,0.008380,Pass,8.394,-43.566,2.628,0.013361,Pass
314.54,5.084,-47.229,6.476,0.008408,Pass,8.401,-43.485,2.661,0.013379,Pass
314.55,5.097,-47.072,6.492,0.008438,Pass,8.412,-43.345,2.678,0.013405,Pass
314.56,5.114,-46.879,6.494,0.008467,Pass,8.428,-43.173,2.684,0.013436,Pass
314.58,5.138,-46.600,6.478,0.008502,Pass,8.450,-42.921,2.673,0.013478,Pass
314.59,5.167,-46.264,6.444,0.008537,Pass,8.478,-42.617,2.646,0.013528,Pass
314.60,5.201,-45.868,6.391,0.008575,Pass,8.512,-42.255,2.602,0.013586,Pass
314.61,5.241,-45.412,6.329,0.008617,Pass,8.551,-41.838,2.550,0.013654,Pass
314.63,5.283,-44.924,6.264,0.008664,Pass,8.593,-41.390,2.497,0.013727,Pass
314.64,5.325,-44.437,6.202,0.008712,Pass,8.635,-40.942,2.446,0.013802,Pass
314.65,5.365,-43.983,6.147,0.008759,Pass,8.674,-40.523,2.403,0.013873,Pass
314.66,5.401,-43.566,6.100,0.008802,Pass,8.711,-40.140,2.366,0.013939,Pass
314.67,5.429,-43.251,6.065,0.008837,Pass,8.738,-39.849,2.339,0.013989,Pass
314.69,5.447,-43.039,6.047,0.008862,Pass,8.757,-39.654,2.327,0.014025,Pass
314.70,5.453,-42.967,6.044,0.008871,Pass,8.764,-39.589,2.326,0.014038,Pass
314.71,5.449,-43.014,6.058,0.008869,Pass,8.760,-39.633,2.339,0.014032,Pass
314.73,5.431,-43.223,6.082,0.008847,Pass,8.742,-39.828,2.358,0.013999,Pass
314.74,5.403,-43.532,6.113,0.008812,Pass,8.715,-40.116,2.382,0.013950,Pass
314.75,5.365,-43.974,6.144,0.008757,Pass,8.677,-40.528,2.403,0.013879,Pass
314.76,5.319,-44.495,6.172,0.008689,Pass,8.632,-41.012,2.418,0.013793,Pass
314.77,5.266,-45.106,6.196,0.008606,Pass,8.579,-41.581,2.427,0.013690,Pass
314.79,5.210,-45.757,6.215,0.008516,Pass,8.523,-42.186,2.431,0.013580,Pass
314.80,5.151,-46.433,6.226,0.008418,Pass,8.465,-42.816,2.426,0.013465,Pass
314.81,5.094,-47.090,6.225,0.008319,Pass,8.408,-43.430,2.410,0.013351,Pass
314.83,5.041,-47.698,6.213,0.008223,Pass,8.356,-43.999,2.384,0.013245,Pass
314.84,4.993,-48.248,6.189,0.008131,Pass,8.309,-44.515,2.348,0.013148,Pass
314.85,4.952,-48.714,6.158,0.008048,Pass,8.269,-44.956,2.307,0.013064,Pass
314.86,4.920,-49.085,6.117,0.007976,Pass,8.238,-45.308,2.258,0.012995,Pass
314.88,4.894,-49.384,6.071,0.007913,Pass,8.213,-45.594,2.206,0.012939,Pass
314.89,4.879,-49.561,6.013,0.007864,Pass,8.198,-45.767,2.145,0.012901,Pass
314.90,4.871,-49.651,5.950,0.007825,Pass,8.191,-45.860,2.081,0.012878,Pass
314.91,4.872,-49.637,5.879,0.007800,Pass,8.193,-45.855,2.012,0.012873,Pass
314.92,4.882,-49.521,5.808,0.007790,Pass,8.203,-45.754,1.945,0.012885,Pass
314.94,4.900,-49.323,5.743,0.007794,Pass,8.221,-45.576,1.885,0.012912,Pass
314.95,4.925,-49.033,5.679,0.007813,Pass,8.247,-45.311,1.829,0.012956,Pass
314.96,4.957,-48.672,5.625,0.007847,Pass,8.279,-44.977,1.785,0.013013,Pass
314.98,4.992,-48.262,5.585,0.007894,Pass,8.316,-44.596,1.756,0.013080,Pass
314.99,5.030,-47.830,5.559,0.007950,Pass,8.354,-44.192,1.740,0.013153,Pass
315.00,5.069,-47.394,5.548,0.008012,Pass,8.392,-43.781,1.740,0.013228,Pass
315.01,5.105,-46.985,5.549,0.008074,Pass,8.428,-43.395,1.751,0.013300,Pass
315.02,5.139,-46.595,5.563,0.008138,Pass,8.463,-43.024,1.774,0.013370,Pass
315.04,5.169,-46.258,5.592,0.008201,Pass,8.492,-42.701,1.811,0.013433,Pass
315.05,5.194,-45.969,5.636,0.008261,Pass,8.518,-42.421,1.861,0.013488,Pass
315.06,5.212,-45.772,5.694,0.008313,Pass,8.535,-42.228,1.923,0.013531,Pass
315.08,5.223,-45.648,5.761,0.008358,Pass,8.546,-42.102,1.993,0.013561,Pass
315.09,5.229,-45.582,5.838,0.008398,Pass,8.552,-42.031,2.070,0.013583,Pass
315.10,5.227,-45.598,5.918,0.008427,Pass,8.551,-42.039,2.150,0.013592,Pass
315.11,5.220,-45.684,6.008,0.008450,Pass,8.544,-42.111,2.237,0.013591,Pass
315.13,5.208,-45.825,6.099,0.008466,Pass,8.532,-42.238,2.325,0.013580,Pass
315.14,5.190,-46.032,6.191,0.008472,Pass,8.514,-42.428,2.412,0.013559,Pass
315.15,5.168,-46.290,6.286,0.008473,Pass,8.492,-42.668,2.501,0.013530,Pass
315.16,5.142,-46.593,6.377,0.008466,Pass,8.465,-42.951,2.585,0.013493,Pass
315.17,5.113,-46.921,6.465,0.008454,Pass,8.437,-43.259,2.666,0.013451,Pass
315.19,5.085,-47.246,6.548,0.008441,Pass,8.409,-43.567,2.741,0.013410,Pass
315.20,5.056,-47.578,6.623,0.008424,Pass,8.381,-43.883,2.810,0.013367,Pass
315.21,5.029,-47.882,6.690,0.008408,Pass,8.354,-44.172,2.870,0.013327,Pass
315.23,5.004,-48.178,6.746,0.008389,Pass,8.329,-44.453,2.919,0.013287,Pass
315.24,4.981,-48.434,6.784,0.008368,Pass,8.307,-44.697,2.953,0.013251,Pass
315.25,4.961,-48.665,6.807,0.008344,Pass,8.288,-44.915,2.970,0.013216,Pass
315.26,4.948,-48.827,6.805,0.008319,Pass,8.274,-45.067,2.964,0.013188,Pass
315.27,4.936,-48.962,6.789,0.008292,Pass,8.262,-45.193,2.945,0.013162,Pass
315.29,4.929,-49.046,6.755,0.008264,Pass,8.256,-45.270,2.909,0.013142,Pass
315.30,4.927,-49.065,6.701,0.008238,Pass,8.255,-45.285,2.855,0.013130,Pass
315.31,4.932,-49.012,6.632,0.008215,Pass,8.259,-45.232,2.787,0.013126,Pass
315.33,4.941,-48.916,6.547,0.008193,Pass,8.268,-45.138,2.703,0.013128,Pass
315.34,4.954,-48.769,6.452,0.008174,Pass,8.282,-44.998,2.612,0.013138,Pass
315.35,4.972,-48.569,6.348,0.008161,Pass,8.299,-44.808,2.512,0.013155,Pass
315.36,4.992,-48.333,6.230,0.008147,Pass,8.320,-44.586,2.399,0.013178,Pass
315.38,5.016,-48.066,6.101,0.008135,Pass,8.344,-44.335,2.277,0.013205,Pass
315.39,5.043,-47.761,5.965,0.008126,Pass,8.370,-44.051,2.147,0.013238,Pass
315.40,5.070,-47.453,5.831,0.008120,Pass,8.397,-43.767,2.020,0.013272,Pass
315.41,5.097,-47.131,5.703,0.008119,Pass,8.425,-43.471,1.900,0.013311,Pass
315.42,5.124,-46.826,5.583,0.008120,Pass,8.451,-43.193,1.786,0.013349,Pass
315.44,5.150,-46.525,5.472,0.008125,Pass,8.477,-42.921,1.683,0.013388,Pass
315.45,5.175,-46.246,5.380,0.008134,Pass,8.501,-42.670,1.597,0.013426,Pass
315.46,5.199,-45.968,5.304,0.008149,Pass,8.525,-42.420,1.528,0.013466,Pass
315.48,5.221,-45.714,5.249,0.008168,Pass,8.547,-42.194,1.480,0.013504,Pass
315.49,5.241,-45.481,5.215,0.008191,Pass,8.567,-41.986,1.452,0.013541,Pass
315.50,5.259,-45.272,5.204,0.008219,Pass,8.585,-41.799,1.446,0.013576,Pass
315.51,5.273,-45.108,5.211,0.008246,Pass,8.600,-41.652,1.458,0.013605,Pass
315.52,5.286,-44.962,5.230,0.008275,Pass,8.613,-41.517,1.480,0.013633,Pass
315.54,5.295,-44.863,5.260,0.008301,Pass,8.621,-41.424,1.513,0.013653,Pass
315.55,5.300,-44.805,5.303,0.008325,Pass,8.627,-41.366,1.558,0.013669,Pass
315.56,5.302,-44.790,5.357,0.008347,Pass,8.629,-41.345,1.612,0.013678,Pass
315.58,5.300,-44.823,5.418,0.008364,Pass,8.626,-41.366,1.673,0.013680,Pass
315.59,5.292,-44.916,5.481,0.008374,Pass,8.619,-41.442,1.734,0.013672,Pass
315.60,5.280,-45.063,5.540,0.008374,Pass,8.607,-41.568,1.790,0.013655,Pass
315.61,5.263,-45.259,5.593,0.008365,Pass,8.591,-41.740,1.839,0.013629,Pass
315.63,5.242,-45.500,5.644,0.008348,Pass,8.571,-41.955,1.884,0.013595,Pass
315.64,5.217,-45.790,5.695,0.008323,Pass,8.547,-42.220,1.929,0.013554,Pass
315.65,5.191,-46.099,5.741,0.008295,Pass,8.521,-42.505,1.970,0.013509,Pass
315.66,5.161,-46.440,5.782,0.008259,Pass,8.493,-42.824,2.004,0.013457,Pass
315.67,5.130,-46.797,5.818,0.008220,Pass,8.463,-43.162,2.033,0.013402,Pass
315.69,5.098,-47.166,5.850,0.008177,Pass,8.432,-43.516,2.059,0.013345,Pass
315.70,5.064,-47.554,5.887,0.008133,Pass,8.399,-43.893,2.090,0.013286,Pass
315.71,5.032,-47.919,5.921,0.008091,Pass,8.368,-44.250,2.117,0.013229,Pass
315.73,5.001,-48.272,5.954,0.008051,Pass,8.338,-44.598,2.144,0.013175,Pass
315.74,4.973,-48.595,5.989,0.008016,Pass,8.311,-44.919,2.174,0.013126,Pass
315.75,4.946,-48.903,6.028,0.007985,Pass,8.285,-45.227,2.209,0.013081,Pass
315.76,4.924,-49.158,6.063,0.007961,Pass,8.264,-45.483,2.240,0.013044,Pass
315.77,4.905,-49.364,6.105,0.007947,Pass,8.247,-45.691,2.280,0.013017,Pass
315.79,4.893,-49.506,6.140,0.007940,Pass,8.235,-45.833,2.313,0.012998,Pass
315.80,4.883,-49.615,6.172,0.007937,Pass,8.226,-45.943,2.344,0.012986,Pass
315.81,4.877,-49.683,6.213,0.007943,Pass,8.221,-46.009,2.384,0.012983,Pass
315.83,4.878,-49.676,6.251,0.007960,Pass,8.222,-45.999,2.423,0.012991,Pass
315.84,4.882,-49.628,6.293,0.007985,Pass,8.227,-45.948,2.466,0.013006,Pass
315.85,4.890,-49.549,6.338,0.008016,Pass,8.234,-45.866,2.512,0.013028,Pass
315.86,4.900,-49.428,6.397,0.008059,Pass,8.244,-45.743,2.573,0.013059,Pass
315.88,4.914,-49.267,6.462,0.008111,Pass,8.258,-45.582,2.641,0.013098,Pass
315.89,4.930,-49.092,6.520,0.008163,Pass,8.273,-45.407,2.703,0.013138,Pass
315.90,4.948,-48.886,6.571,0.008216,Pass,8.291,-45.204,2.758,0.013182,Pass
315.91,4.968,-48.653,6.611,0.008268,Pass,8.311,-44.978,2.801,0.013229,Pass
315.92,4.990,-48.403,6.630,0.008314,Pass,8.332,-44.738,2.824,0.013274,Pass
315.94,5.012,-48.150,6.623,0.008349,Pass,8.353,-44.498,2.822,0.013316,Pass
315.95,5.035,-47.893,6.603,0.008379,Pass,8.375,-44.258,2.808,0.013356,Pass
315.96,5.058,-47.623,6.569,0.008404,Pass,8.398,-44.010,2.780,0.013395,Pass
315.98,5.081,-47.359,6.525,0.008424,Pass,8.420,-43.772,2.741,0.013431,Pass
315.99,5.101,-47.121,6.470,0.008435,Pass,8.440,-43.562,2.692,0.013461,Pass
316.00,5.120,-46.900,6.415,0.008445,Pass,8.458,-43.371,2.642,0.013488,Pass
316.01,5.136,-46.712,6.354,0.008446,Pass,8.474,-43.213,2.585,0.013509,Pass
316.02,5.148,-46.563,6.288,0.008440,Pass,8.486,-43.093,2.524,0.013523,Pass
316.04,5.160,-46.421,6.216,0.008431,Pass,8.497,-42.978,2.454,0.013533,Pass
316.05,5.167,-46.340,6.139,0.008411,Pass,8.503,-42.919,2.379,0.013533,Pass
316.06,5.171,-46.291,6.060,0.008385,Pass,8.507,-42.889,2.301,0.013527,Pass
316.08,5.171,-46.285,5.978,0.008353,Pass,8.506,-42.894,2.218,0.013514,Pass
316.09,5.168,-46.325,5.896,0.008315,Pass,8.501,-42.937,2.134,0.013492,Pass
316.10,5.160,-46.409,5.812,0.008269,Pass,8.493,-43.020,2.047,0.013464,Pass
316.11,5.148,-46.542,5.736,0.008219,Pass,8.480,-43.144,1.966,0.013429,Pass
316.13,5.133,-46.717,5.669,0.008168,Pass,8.464,-43.305,1.893,0.013387,Pass
316.14,5.117,-46.895,5.600,0.008115,Pass,8.448,-43.466,1.817,0.013345,Pass
316.15,5.102,-47.076,5.534,0.008063,Pass,8.431,-43.629,1.744,0.013304,Pass
316.16,5.088,-47.233,5.473,0.008017,Pass,8.416,-43.767,1.677,0.013267,Pass
316.17,5.075,-47.386,5.418,0.007974,Pass,8.401,-43.904,1.616,0.013232,Pass
316.19,5.064,-47.501,5.359,0.007935,Pass,8.390,-44.008,1.552,0.013204,Pass
316.20,5.061,-47.537,5.310,0.007913,Pass,8.386,-44.039,1.501,0.013190,Pass
316.21,5.061,-47.537,5.278,0.007901,Pass,8.385,-44.041,1.467,0.013185,Pass
316.23,5.065,-47.486,5.259,0.007901,Pass,8.388,-43.998,1.448,0.013189,Pass
316.24,5.075,-47.366,5.245,0.007914,Pass,8.398,-43.895,1.437,0.013207,Pass
316.25,5.089,-47.194,5.243,0.007938,Pass,8.412,-43.746,1.438,0.013234,Pass
316.26,5.109,-46.963,5.258,0.007977,Pass,8.430,-43.545,1.458,0.013273,Pass
316.27,5.131,-46.701,5.276,0.008022,Pass,8.452,-43.316,1.483,0.013318,Pass
316.29,5.157,-46.397,5.308,0.008077,Pass,8.478,-43.048,1.522,0.013372,Pass
316.30,5.185,-46.067,5.352,0.008142,Pass,8.505,-42.754,1.573,0.013431,Pass
316.31,5.214,-45.734,5.408,0.008211,Pass,8.533,-42.455,1.637,0.013493,Pass
316.33,5.240,-45.424,5.464,0.008278,Pass,8.559,-42.175,1.701,0.013551,Pass
316.34,5.265,-45.137,5.525,0.008343,Pass,8.583,-41.913,1.767,0.013606,Pass
316.35,5.286,-44.891,5.581,0.008400,Pass,8.604,-41.684,1.828,0.013653,Pass
316.36,5.305,-44.675,5.636,0.008454,Pass,8.621,-41.476,1.887,0.013695,Pass
316.38,5.316,-44.541,5.696,0.008496,Pass,8.632,-41.344,1.949,0.013724,Pass
316.39,5.323,-44.460,5.753,0.008530,Pass,8.638,-41.258,2.005,0.013743,Pass
316.40,5.325,-44.433,5.808,0.008555,Pass,8.639,-41.220,2.058,0.013752,Pass
316.41,5.321,-44.485,5.866,0.008570,Pass,8.633,-41.255,2.113,0.013749,Pass
316.42,5.311,-44.596,5.937,0.008581,Pass,8.622,-41.346,2.178,0.013737,Pass
316.44,5.297,-44.761,6.012,0.008585,Pass,8.607,-41.491,2.247,0.013716,Pass
316.45,5.281,-44.940,6.088,0.008588,Pass,8.589,-41.650,2.316,0.013692,Pass
