*Panel elements
PID=1, EIDs = 72420, 72421, 72451, 72450
PID=2, EIDs = 72424, 72455, 72425, 72454

Time (s),σx (PID=1),σy (PID=1),τxy (PID=1),UF (PID=1),Buckling Safety (PID=1),σx (PID=2),σy (PID=2),τxy (PID=2),UF (PID=2),Buckling Safety (PID=2)
184.71,1.970,-55.258,6.117,0.003388,Pass,7.942,-51.095,2.342,0.012436,Pass
184.73,1.964,-55.333,6.067,0.003359,Pass,7.936,-51.181,2.294,0.012417,Pass
184.74,1.958,-55.400,6.035,0.003338,Pass,7.931,-51.257,2.262,0.012402,Pass
184.75,1.953,-55.462,6.007,0.003319,Pass,7.926,-51.324,2.235,0.012388,Pass
184.76,1.947,-55.521,5.992,0.003306,Pass,7.921,-51.386,2.221,0.012377,Pass
184.77,1.940,-55.599,5.999,0.003299,Pass,7.915,-51.462,2.228,0.012366,Pass
184.79,1.934,-55.659,6.028,0.003302,Pass,7.910,-51.518,2.257,0.012360,Pass
184.80,1.925,-55.746,6.083,0.003313,Pass,7.903,-51.599,2.311,0.012355,Pass
184.81,1.919,-55.812,6.157,0.003334,Pass,7.897,-51.658,2.384,0.012354,Pass
184.82,1.910,-55.901,6.248,0.003360,Pass,7.889,-51.738,2.474,0.012354,Pass
184.84,1.901,-55.989,6.347,0.003389,Pass,7.881,-51.817,2.572,0.012355,Pass
184.85,1.892,-56.077,6.455,0.003423,Pass,7.873,-51.897,2.679,0.012359,Pass
184.86,1.886,-56.142,6.562,0.003461,Pass,7.867,-51.954,2.785,0.012366,Pass
184.88,1.882,-56.184,6.663,0.003500,Pass,7.863,-51.992,2.885,0.012377,Pass
184.89,1.879,-56.210,6.760,0.003539,Pass,7.860,-52.015,2.982,0.012390,Pass
184.90,1.878,-56.211,6.850,0.003579,Pass,7.859,-52.016,3.072,0.012408,Pass
184.91,1.882,-56.168,6.932,0.003621,Pass,7.862,-51.977,3.156,0.012430,Pass
184.93,1.889,-56.095,7.005,0.003664,Pass,7.868,-51.913,3.231,0.012457,Pass
184.94,1.898,-55.998,7.074,0.003708,Pass,7.876,-51.827,3.304,0.012488,Pass
184.95,1.910,-55.859,7.136,0.003755,Pass,7.887,-51.702,3.370,0.012525,Pass
184.96,1.923,-55.719,7.190,0.003798,Pass,7.899,-51.579,3.429,0.012560,Pass
184.98,1.940,-55.537,7.234,0.003841,Pass,7.914,-51.416,3.477,0.012601,Pass
184.99,1.957,-55.348,7.270,0.003882,Pass,7.930,-51.246,3.519,0.012642,Pass
185.00,1.973,-55.175,7.301,0.003919,Pass,7.945,-51.090,3.556,0.012679,Pass
185.01,1.990,-54.992,7.317,0.003949,Pass,7.960,-50.923,3.577,0.012713,Pass
185.02,2.005,-54.825,7.317,0.003970,Pass,7.975,-50.768,3.581,0.012742,Pass
185.04,2.017,-54.683,7.301,0.003979,Pass,7.987,-50.635,3.569,0.012762,Pass
185.05,2.027,-54.576,7.281,0.003983,Pass,7.996,-50.531,3.552,0.012776,Pass
185.06,2.034,-54.487,7.273,0.003989,Pass,8.004,-50.444,3.547,0.012790,Pass
185.07,2.038,-54.433,7.275,0.003996,Pass,8.008,-50.390,3.550,0.012799,Pass
185.09,2.038,-54.426,7.287,0.004001,Pass,8.009,-50.379,3.563,0.012803,Pass
185.10,2.036,-54.446,7.323,0.004016,Pass,8.007,-50.393,3.599,0.012808,Pass
185.11,2.028,-54.529,7.382,0.004034,Pass,7.999,-50.468,3.657,0.012808,Pass
185.13,2.016,-54.650,7.466,0.004058,Pass,7.989,-50.578,4.198,0.012928,Pass
185.14,2.001,-54.812,7.573,0.004091,Pass,7.974,-50.726,4.302,0.012930,Pass
185.15,1.981,-55.019,7.694,0.004126,Pass,7.956,-50.918,4.420,0.012929,Pass
185.16,1.960,-55.249,7.823,0.004163,Pass,7.935,-51.129,4.544,0.012926,Pass
185.18,1.936,-55.507,7.953,0.004198,Pass,7.912,-51.366,4.669,0.012920,Pass
185.19,1.910,-55.781,8.078,0.004230,Pass,7.888,-51.616,4.788,0.012911,Pass
185.20,1.884,-56.060,8.195,0.004258,Pass,7.864,-51.869,4.900,0.012900,Pass
185.21,1.859,-56.330,8.311,0.004288,Pass,7.840,-52.112,5.009,0.012890,Pass
185.23,1.833,-56.603,8.413,0.004310,Pass,7.816,-52.357,5.106,0.012877,Pass
185.24,1.813,-56.807,8.500,0.004333,Pass,7.798,-52.535,5.187,0.012870,Pass
185.25,1.794,-57.006,8.572,0.004348,Pass,7.781,-52.709,5.256,0.012861,Pass
185.26,1.781,-57.144,8.627,0.004362,Pass,7.769,-52.825,5.307,0.012855,Pass
185.27,1.771,-57.245,8.671,0.004374,Pass,7.760,-52.907,5.348,0.012853,Pass
185.29,1.764,-57.308,8.704,0.004384,Pass,7.755,-52.953,5.380,0.012854,Pass
185.30,1.761,-57.337,8.726,0.004392,Pass,7.753,-52.970,5.401,0.012858,Pass
185.31,1.762,-57.310,8.736,0.004400,Pass,7.755,-52.935,5.412,0.012866,Pass
185.32,1.769,-57.229,8.738,0.004411,Pass,7.762,-52.852,5.416,0.012881,Pass
185.34,1.780,-57.109,8.736,0.004423,Pass,7.773,-52.735,5.416,0.012902,Pass
185.35,1.793,-56.961,8.729,0.004436,Pass,7.786,-52.592,5.413,0.012926,Pass
185.36,1.807,-56.791,8.717,0.004449,Pass,7.802,-52.431,5.406,0.012953,Pass
185.38,1.826,-56.589,8.702,0.004465,Pass,7.819,-52.240,5.396,0.012984,Pass
185.39,1.845,-56.377,8.685,0.004480,Pass,7.838,-52.039,5.384,0.013016,Pass
185.40,1.864,-56.164,8.665,0.004494,Pass,7.857,-51.838,5.369,0.013047,Pass
185.41,1.882,-55.962,8.645,0.004507,Pass,7.875,-51.646,5.355,0.013076,Pass
185.43,1.896,-55.794,8.625,0.004515,Pass,7.890,-51.485,5.339,0.013100,Pass
185.44,1.911,-55.624,8.602,0.004522,Pass,7.906,-51.318,5.320,0.013123,Pass
185.45,1.924,-55.487,8.581,0.004527,Pass,7.918,-51.181,5.302,0.013140,Pass
185.46,1.932,-55.386,8.566,0.004529,Pass,7.927,-51.076,5.289,0.013153,Pass
185.48,1.938,-55.309,8.559,0.004534,Pass,7.934,-50.990,5.283,0.013164,Pass
185.49,1.937,-55.315,8.562,0.004534,Pass,7.934,-50.982,5.285,0.013165,Pass
185.50,1.934,-55.347,8.560,0.004529,Pass,7.931,-50.996,5.282,0.013159,Pass
185.51,1.927,-55.411,8.552,0.004515,Pass,7.926,-51.037,5.271,0.013144,Pass
185.52,1.916,-55.517,8.533,0.004490,Pass,7.917,-51.118,5.248,0.013119,Pass
185.54,1.905,-55.638,8.506,0.004459,Pass,7.907,-51.211,5.217,0.013089,Pass
185.55,1.893,-55.764,8.470,0.004422,Pass,7.896,-51.309,5.177,0.013054,Pass
185.56,1.880,-55.887,8.432,0.004385,Pass,7.886,-51.409,5.135,0.013020,Pass
185.57,1.870,-55.996,8.388,0.004346,Pass,7.877,-51.494,5.087,0.012987,Pass
185.59,1.860,-56.092,8.340,0.004306,Pass,7.869,-51.572,5.036,0.012955,Pass
185.60,1.855,-56.149,8.280,0.004266,Pass,7.865,-51.613,4.975,0.012926,Pass
185.61,1.850,-56.200,8.215,0.004223,Pass,7.861,-51.653,4.909,0.012897,Pass
185.63,1.848,-56.213,8.139,0.004180,Pass,7.861,-51.659,4.832,0.012872,Pass
185.64,1.847,-56.219,8.061,0.004137,Pass,7.862,-51.661,4.755,0.012849,Pass
185.65,1.851,-56.179,7.976,0.004096,Pass,7.866,-51.620,4.672,0.012832,Pass
185.66,1.854,-56.142,7.887,0.004054,Pass,7.871,-51.584,4.585,0.012814,Pass
185.68,1.858,-56.095,7.802,0.004015,Pass,7.876,-51.539,4.502,0.012799,Pass
185.69,1.864,-56.033,7.710,0.003975,Pass,7.883,-51.479,4.413,0.012785,Pass
185.70,1.869,-55.971,7.617,0.003934,Pass,7.889,-51.417,4.322,0.012772,Pass
185.71,1.872,-55.928,7.524,0.003892,Pass,7.895,-51.372,4.231,0.012757,Pass
185.73,1.875,-55.900,7.432,0.003850,Pass,7.899,-51.338,3.684,0.012620,Pass
185.74,1.876,-55.881,7.345,0.003808,Pass,7.902,-51.312,3.598,0.012606,Pass
185.75,1.873,-55.902,7.272,0.003770,Pass,7.902,-51.320,3.526,0.012588,Pass
185.76,1.866,-55.970,7.211,0.003731,Pass,7.897,-51.372,3.464,0.012566,Pass
185.77,1.856,-56.073,7.167,0.003696,Pass,7.890,-51.455,3.418,0.012541,Pass
185.79,1.840,-56.231,7.144,0.003664,Pass,7.878,-51.590,3.392,0.012512,Pass
185.80,1.822,-56.421,7.133,0.003635,Pass,7.863,-51.752,3.377,0.012479,Pass
185.81,1.797,-56.686,7.144,0.003607,Pass,7.841,-51.986,3.382,0.012438,Pass
185.82,1.769,-56.990,7.170,0.003582,Pass,7.815,-52.257,3.402,0.012394,Pass
185.84,1.738,-57.310,7.207,0.003559,Pass,7.788,-52.543,3.431,0.012348,Pass
185.85,1.707,-57.646,7.252,0.003539,Pass,7.760,-52.845,3.467,0.012302,Pass
185.86,1.676,-57.984,7.304,0.003523,Pass,7.731,-53.150,3.512,0.012258,Pass
185.88,1.645,-58.317,7.362,0.003511,Pass,7.703,-53.451,3.562,0.012216,Pass
185.89,1.617,-58.614,7.421,0.003504,Pass,7.678,-53.720,3.614,0.012180,Pass
185.90,1.592,-58.882,7.480,0.003501,Pass,7.655,-53.964,3.667,0.012149,Pass
185.91,1.574,-59.085,7.534,0.003504,Pass,7.638,-54.146,3.717,0.012128,Pass
185.93,1.559,-59.242,7.582,0.003510,Pass,7.625,-54.288,3.761,0.012114,Pass
185.94,1.549,-59.350,7.624,0.003518,Pass,7.616,-54.383,3.801,0.012107,Pass
185.95,1.544,-59.405,7.664,0.003532,Pass,7.611,-54.429,4.299,0.012232,Pass
185.96,1.546,-59.377,7.704,0.003555,Pass,7.613,-54.398,4.339,0.012248,Pass
185.98,1.554,-59.300,7.742,0.003584,Pass,7.620,-54.321,4.379,0.012272,Pass
185.99,1.565,-59.174,7.782,0.003620,Pass,7.631,-54.200,4.422,0.012306,Pass
186.00,1.583,-58.982,7.823,0.003663,Pass,7.648,-54.016,4.466,0.012350,Pass
186.01,1.605,-58.738,7.866,0.003715,Pass,7.669,-53.783,4.515,0.012405,Pass
186.02,1.633,-58.430,7.909,0.003774,Pass,7.695,-53.491,4.564,0.012470,Pass
186.04,1.666,-58.076,7.953,0.003839,Pass,7.726,-53.154,4.615,0.012545,Pass
186.05,1.701,-57.695,7.995,0.003907,Pass,7.759,-52.792,4.666,0.012623,Pass
186.06,1.736,-57.307,8.040,0.003978,Pass,7.792,-52.423,4.719,0.012704,Pass
186.07,1.772,-56.907,8.085,0.004050,Pass,7.827,-52.044,4.773,0.012788,Pass
186.09,1.809,-56.505,8.127,0.004121,Pass,7.861,-51.660,4.823,0.012870,Pass
186.10,1.842,-56.145,8.171,0.004189,Pass,7.893,-51.317,4.875,0.012947,Pass
186.11,1.872,-55.815,8.213,0.004252,Pass,7.921,-51.002,4.923,0.013018,Pass
186.13,1.897,-55.534,8.250,0.004306,Pass,7.945,-50.734,4.966,0.013079,Pass
186.14,1.918,-55.313,8.277,0.004348,Pass,7.964,-50.521,4.997,0.013126,Pass
186.15,1.932,-55.152,8.294,0.004377,Pass,7.978,-50.365,5.017,0.013159,Pass
186.16,1.942,-55.043,8.302,0.004395,Pass,7.987,-50.259,5.026,0.013180,Pass
186.18,1.947,-54.992,8.302,0.004402,Pass,7.991,-50.209,5.028,0.013188,Pass
186.19,1.945,-55.014,8.294,0.004395,Pass,7.990,-50.229,5.019,0.013181,Pass
186.20,1.941,-55.058,8.273,0.004378,Pass,7.985,-50.271,4.996,0.013166,Pass
186.21,1.933,-55.154,8.247,0.004352,Pass,7.977,-50.364,4.968,0.013140,Pass
186.23,1.919,-55.304,8.225,0.004322,Pass,7.964,-50.510,4.943,0.013107,Pass
186.24,1.904,-55.473,8.197,0.004286,Pass,7.949,-50.676,4.911,0.013068,Pass
186.25,1.885,-55.683,8.161,0.004242,Pass,7.931,-50.882,4.871,0.013020,Pass
186.26,1.866,-55.899,8.119,0.004193,Pass,7.912,-51.094,4.825,0.012969,Pass
186.27,1.847,-56.115,8.078,0.004145,Pass,7.894,-51.307,4.780,0.012919,Pass
186.29,1.829,-56.322,8.032,0.004096,Pass,7.876,-51.512,4.730,0.012868,Pass
186.30,1.812,-56.513,7.977,0.004044,Pass,7.859,-51.702,4.671,0.012818,Pass
186.31,1.795,-56.704,7.915,0.003989,Pass,7.843,-51.890,4.606,0.012766,Pass
186.32,1.778,-56.889,7.850,0.003933,Pass,7.827,-52.073,4.538,0.012716,Pass
186.34,1.766,-57.026,7.780,0.003881,Pass,7.815,-52.209,4.466,0.012672,Pass
186.35,1.755,-57.146,7.703,0.003827,Pass,7.805,-52.328,4.387,0.012629,Pass
186.36,1.748,-57.234,7.632,0.003781,Pass,7.798,-52.417,4.314,0.012594,Pass
186.38,1.741,-57.307,7.566,0.003739,Pass,7.792,-52.492,4.247,0.012564,Pass
186.39,1.738,-57.348,7.509,0.003706,Pass,7.789,-52.536,3.733,0.012421,Pass
186.40,1.734,-57.392,7.463,0.003678,Pass,7.785,-52.585,3.686,0.012403,Pass
186.41,1.732,-57.419,7.430,0.003659,Pass,7.783,-52.617,3.654,0.012391,Pass
186.43,1.730,-57.446,7.414,0.003648,Pass,7.781,-52.652,3.637,0.012382,Pass
186.44,1.729,-57.464,7.408,0.003644,Pass,7.779,-52.677,3.633,0.012378,Pass
186.45,1.725,-57.500,7.401,0.003636,Pass,7.776,-52.720,3.625,0.012370,Pass
186.46,1.723,-57.529,7.399,0.003632,Pass,7.773,-52.758,3.623,0.012363,Pass
186.48,1.720,-57.569,7.400,0.003628,Pass,7.769,-52.805,3.623,0.012356,Pass
186.49,1.719,-57.585,7.407,0.003630,Pass,7.767,-52.830,3.628,0.012354,Pass
186.50,1.717,-57.615,7.406,0.003627,Pass,7.764,-52.867,3.627,0.012347,Pass
186.51,1.718,-57.606,7.383,0.003617,Pass,7.764,-52.867,3.603,0.012342,Pass
186.52,1.719,-57.594,7.340,0.003598,Pass,7.764,-52.864,3.561,0.012333,Pass
186.54,1.725,-57.534,7.285,0.003579,Pass,7.769,-52.815,3.506,0.012328,Pass
186.55,1.733,-57.456,7.225,0.003560,Pass,7.775,-52.749,3.447,0.012327,Pass
186.56,1.745,-57.332,7.163,0.003546,Pass,7.785,-52.642,3.388,0.012332,Pass
186.57,1.757,-57.199,7.093,0.003530,Pass,7.796,-52.527,3.321,0.012338,Pass
186.59,1.774,-57.026,7.020,0.003518,Pass,7.810,-52.374,3.251,0.012349,Pass
186.60,1.789,-56.872,6.954,0.003507,Pass,7.823,-52.242,3.189,0.012361,Pass
186.61,1.808,-56.675,6.892,0.003503,Pass,7.839,-52.070,3.130,0.012380,Pass
186.63,1.824,-56.505,6.848,0.003505,Pass,7.853,-51.925,3.091,0.012398,Pass
186.64,1.839,-56.351,6.803,0.003505,Pass,7.865,-51.795,3.050,0.012414,Pass
186.65,1.851,-56.226,6.767,0.003505,Pass,7.875,-51.692,3.016,0.012427,Pass
186.66,1.861,-56.126,6.736,0.003504,Pass,7.883,-51.613,2.987,0.012436,Pass
186.68,1.867,-56.073,6.709,0.003500,Pass,7.886,-51.577,2.961,0.012437,Pass
186.69,1.868,-56.067,6.696,0.003496,Pass,7.886,-51.584,2.948,0.012433,Pass
186.70,1.864,-56.117,6.689,0.003487,Pass,7.880,-51.642,2.938,0.012421,Pass
186.71,1.855,-56.226,6.699,0.003479,Pass,7.869,-51.754,2.945,0.012401,Pass
186.73,1.842,-56.371,6.721,0.003472,Pass,7.855,-51.898,2.962,0.012377,Pass
186.74,1.827,-56.540,6.739,0.003460,Pass,7.839,-52.063,2.973,0.012348,Pass
186.75,1.811,-56.723,6.751,0.003444,Pass,7.822,-52.239,2.980,0.012316,Pass
186.76,1.795,-56.899,6.769,0.003430,Pass,7.805,-52.407,2.991,0.012286,Pass
186.77,1.779,-57.066,6.790,0.003420,Pass,7.789,-52.567,3.006,0.012258,Pass
186.79,1.767,-57.206,6.818,0.003416,Pass,7.775,-52.700,3.029,0.012236,Pass
186.80,1.756,-57.326,6.853,0.003417,Pass,7.763,-52.815,3.058,0.012220,Pass
186.81,1.752,-57.372,6.880,0.003424,Pass,7.757,-52.860,3.082,0.012213,Pass
186.82,1.754,-57.358,6.911,0.003441,Pass,7.756,-52.850,3.111,0.012218,Pass
186.84,1.758,-57.314,6.955,0.003466,Pass,7.759,-52.814,3.154,0.012231,Pass
186.85,1.769,-57.204,7.012,0.003507,Pass,7.767,-52.717,3.211,0.012258,Pass
186.86,1.786,-57.020,7.075,0.003559,Pass,7.780,-52.551,3.276,0.012299,Pass
186.88,1.806,-56.798,7.141,0.003618,Pass,7.798,-52.352,3.346,0.012348,Pass
186.89,1.833,-56.517,7.210,0.003686,Pass,7.820,-52.096,3.419,0.012407,Pass
186.90,1.863,-56.191,7.270,0.003755,Pass,7.847,-51.799,3.486,0.012474,Pass
186.91,1.899,-55.804,7.325,0.003830,Pass,7.879,-51.444,3.547,0.012549,Pass
186.93,1.936,-55.407,7.376,0.003904,Pass,7.911,-51.077,3.605,0.012625,Pass
186.94,1.974,-54.991,7.413,0.003975,Pass,7.945,-50.691,3.649,0.012702,Pass
186.95,2.012,-54.569,7.445,0.004043,Pass,7.980,-50.298,3.689,0.012779,Pass
186.96,3.443,-54.151,7.469,0.006163,Pass,8.015,-49.907,4.177,0.012973,Pass
186.98,3.479,-53.731,7.487,0.006228,Pass,8.049,-49.512,4.201,0.013047,Pass
186.99,4.581,-53.337,7.504,0.008029,Pass,8.082,-49.140,4.224,0.013116,Pass
187.00,4.613,-52.962,7.521,0.008092,Pass,8.113,-48.786,4.246,0.013182,Pass
187.01,4.642,-52.628,7.535,0.008148,Pass,8.140,-48.471,4.265,0.013241,Pass
187.02,4.671,-52.299,7.540,0.008198,Pass,8.167,-48.158,4.274,0.013296,Pass
187.04,4.696,-52.015,7.540,0.008240,Pass,8.191,-47.889,4.278,0.013342,Pass
187.05,4.719,-51.747,7.525,0.008272,Pass,8.213,-47.633,4.266,0.013382,Pass
187.06,4.737,-51.534,7.503,0.008292,Pass,8.230,-47.431,4.247,0.013410,Pass
187.07,4.751,-51.376,7.465,0.008297,Pass,8.243,-47.280,4.211,0.013426,Pass
187.09,4.764,-51.226,7.406,0.008290,Pass,8.255,-47.136,4.153,0.013432,Pass
187.10,4.771,-51.157,7.330,0.008263,Pass,8.261,-47.069,3.624,0.013307,Pass
187.11,4.772,-51.143,7.249,0.008226,Pass,8.262,-47.055,3.543,0.013289,Pass
187.13,4.768,-51.179,7.163,0.008179,Pass,8.258,-47.090,3.454,0.013262,Pass
187.14,4.759,-51.296,7.062,0.008115,Pass,8.248,-47.200,3.350,0.013218,Pass
187.15,4.743,-51.468,6.956,0.008040,Pass,8.233,-47.364,3.239,0.013165,Pass
187.16,4.724,-51.689,6.845,0.007957,Pass,8.214,-47.574,3.122,0.013103,Pass
187.18,4.699,-51.976,6.727,0.007861,Pass,8.189,-47.846,2.997,0.013030,Pass
187.19,4.672,-52.283,6.610,0.007764,Pass,8.162,-48.137,2.872,0.012954,Pass
187.20,4.642,-52.624,6.507,0.007668,Pass,8.133,-48.461,2.761,0.012876,Pass
187.21,4.609,-53.002,6.426,0.007578,Pass,8.101,-48.820,2.671,0.012797,Pass
187.23,4.578,-53.362,6.365,0.007499,Pass,8.070,-49.161,2.601,0.012724,Pass
187.24,3.484,-53.720,6.315,0.005698,Pass,8.039,-49.500,2.542,0.012655,Pass
187.25,3.455,-54.052,6.282,0.005640,Pass,8.011,-49.812,2.501,0.012594,Pass
187.26,2.037,-54.332,6.263,0.003539,Pass,7.987,-50.074,2.476,0.012544,Pass
187.27,2.016,-54.551,6.251,0.003506,Pass,7.969,-50.275,2.458,0.012505,Pass
187.29,1.999,-54.734,6.251,0.003482,Pass,7.953,-50.440,2.454,0.012475,Pass
187.30,1.988,-54.848,6.248,0.003466,Pass,7.944,-50.536,2.447,0.012457,Pass
187.31,1.982,-54.905,6.247,0.003457,Pass,7.940,-50.577,2.444,0.012448,Pass
187.32,1.984,-54.876,6.230,0.003453,Pass,7.944,-50.533,2.427,0.012452,Pass
187.34,1.989,-54.816,6.212,0.003452,Pass,7.950,-50.459,2.409,0.012461,Pass
187.35,2.000,-54.685,6.177,0.003453,Pass,7.962,-50.315,2.376,0.012479,Pass
187.36,2.015,-54.510,6.135,0.003456,Pass,7.978,-50.131,2.336,0.012503,Pass
187.38,3.432,-54.315,6.094,0.005527,Pass,7.995,-49.929,2.298,0.012532,Pass
187.39,3.449,-54.117,6.064,0.005541,Pass,8.013,-49.727,2.271,0.012562,Pass
187.40,3.465,-53.929,6.055,0.005562,Pass,8.030,-49.538,2.265,0.012594,Pass
187.41,3.483,-53.715,6.047,0.005588,Pass,8.049,-49.329,2.261,0.012629,Pass
187.43,4.567,-53.531,6.049,0.007351,Pass,8.065,-49.150,2.266,0.012661,Pass
187.44,4.584,-53.341,6.059,0.007384,Pass,8.081,-48.969,2.279,0.012695,Pass
187.45,4.600,-53.165,6.077,0.007417,Pass,8.096,-48.803,2.300,0.012727,Pass
187.46,4.612,-53.027,6.104,0.007448,Pass,8.108,-48.676,2.330,0.012755,Pass
187.48,4.625,-52.877,6.131,0.007481,Pass,8.121,-48.536,2.359,0.012784,Pass
187.49,4.637,-52.741,6.161,0.007513,Pass,8.132,-48.408,2.391,0.012811,Pass
187.50,4.646,-52.631,6.189,0.007541,Pass,8.142,-48.304,2.421,0.012834,Pass
187.51,4.657,-52.516,6.219,0.007571,Pass,8.151,-48.190,2.452,0.012858,Pass
187.52,4.667,-52.401,6.249,0.007601,Pass,8.161,-48.074,2.483,0.012882,Pass
187.54,4.675,-52.309,6.278,0.007627,Pass,8.169,-47.978,2.513,0.012903,Pass
187.55,4.684,-52.213,6.306,0.007653,Pass,8.178,-47.872,2.541,0.012923,Pass
187.56,4.691,-52.137,6.336,0.007678,Pass,8.184,-47.783,2.571,0.012942,Pass
187.57,4.699,-52.059,6.365,0.007703,Pass,8.191,-47.689,2.600,0.012960,Pass
187.59,4.702,-52.016,6.397,0.007723,Pass,8.195,-47.627,2.630,0.012973,Pass
187.60,4.706,-51.984,6.430,0.007743,Pass,8.198,-47.574,2.662,0.012985,Pass
187.61,4.707,-51.977,6.457,0.007756,Pass,8.199,-47.545,2.687,0.012991,Pass
187.63,4.706,-51.991,6.470,0.007760,Pass,8.199,-47.536,2.698,0.012992,Pass
187.64,4.705,-52.010,6.473,0.007759,Pass,8.197,-47.533,2.698,0.012989,Pass
187.65,4.702,-52.052,6.475,0.007755,Pass,8.194,-47.555,2.698,0.012983,Pass
187.66,4.697,-52.114,6.481,0.007749,Pass,8.189,-47.601,2.701,0.012974,Pass
187.68,4.690,-52.193,6.497,0.007744,Pass,8.183,-47.666,2.713,0.012964,Pass
187.69,4.681,-52.295,6.527,0.007742,Pass,8.174,-47.759,2.740,0.012952,Pass
187.70,4.671,-52.410,6.565,0.007742,Pass,8.165,-47.867,2.776,0.012940,Pass
187.71,4.661,-52.515,6.616,0.007748,Pass,8.156,-47.970,2.824,0.012931,Pass
187.73,4.651,-52.633,6.679,0.007759,Pass,8.145,-48.087,2.884,0.012923,Pass
187.74,4.642,-52.738,6.757,0.007778,Pass,8.136,-48.192,2.960,0.012919,Pass
187.75,4.632,-52.852,6.844,0.007801,Pass,8.126,-48.305,3.046,0.012917,Pass
187.76,4.624,-52.951,6.937,0.007829,Pass,8.117,-48.403,3.136,0.012919,Pass
187.77,4.615,-53.049,7.031,0.007858,Pass,8.109,-48.496,3.228,0.012921,Pass
187.79,4.609,-53.121,7.124,0.007892,Pass,8.102,-48.559,3.318,0.012928,Pass
187.80,4.604,-53.175,7.218,0.007928,Pass,8.097,-48.602,3.409,0.012939,Pass
187.81,4.601,-53.216,7.311,0.007968,Pass,8.094,-48.627,3.500,0.012953,Pass
187.82,4.600,-53.230,7.402,0.008011,Pass,8.092,-48.624,3.589,0.012971,Pass
187.84,4.601,-53.228,7.491,0.008056,Pass,8.092,-48.602,3.676,0.012992,Pass
187.85,4.604,-53.200,7.571,0.008101,Pass,8.095,-48.553,4.205,0.013135,Pass
187.86,4.608,-53.165,7.649,0.008147,Pass,8.097,-48.496,4.281,0.013162,Pass
187.88,4.613,-53.111,7.717,0.008190,Pass,8.102,-48.423,4.348,0.013190,Pass
187.89,4.621,-53.022,7.772,0.008232,Pass,8.110,-48.318,4.402,0.013221,Pass
187.90,4.630,-52.920,7.817,0.008271,Pass,8.118,-48.205,4.447,0.013250,Pass
187.91,4.640,-52.805,7.845,0.008302,Pass,8.128,-48.083,4.476,0.013278,Pass
187.93,4.652,-52.671,7.861,0.008331,Pass,8.139,-47.949,4.493,0.013305,Pass
187.94,4.664,-52.532,7.868,0.008355,Pass,8.151,-47.816,4.502,0.013331,Pass
187.95,4.679,-52.370,7.858,0.008374,Pass,8.165,-47.667,4.496,0.013356,Pass
187.96,4.694,-52.193,7.840,0.008390,Pass,8.180,-47.508,4.481,0.013380,Pass
187.98,4.709,-52.020,7.812,0.008401,Pass,8.195,-47.359,4.458,0.013402,Pass
187.99,4.724,-51.843,7.781,0.008411,Pass,8.209,-47.208,4.430,0.013423,Pass
188.00,4.739,-51.670,7.750,0.008420,Pass,8.224,-47.064,4.404,0.013443,Pass
188.01,4.751,-51.523,7.719,0.008425,Pass,8.236,-46.944,4.376,0.013458,Pass
188.02,4.762,-51.396,7.692,0.008430,Pass,8.246,-46.844,4.353,0.013472,Pass
188.04,4.772,-51.276,7.671,0.008436,Pass,8.256,-46.747,4.334,0.013486,Pass
188.05,4.783,-51.149,7.654,0.008446,Pass,8.266,-46.640,4.320,0.013501,Pass
188.06,4.790,-51.067,7.644,0.008452,Pass,8.273,-46.572,4.312,0.013512,Pass
188.07,4.799,-50.961,7.642,0.008467,Pass,8.281,-46.475,4.312,0.013528,Pass
188.09,4.806,-50.888,7.645,0.008480,Pass,8.287,-46.404,4.315,0.013540,Pass
188.10,4.811,-50.827,7.656,0.008495,Pass,8.291,-46.340,4.325,0.013552,Pass
188.11,4.816,-50.779,7.666,0.008508,Pass,8.295,-46.284,4.335,0.013561,Pass
188.13,4.818,-50.755,7.683,0.008520,Pass,8.296,-46.247,4.350,0.013569,Pass
188.14,4.821,-50.730,7.701,0.008534,Pass,8.298,-46.209,4.366,0.013576,Pass
188.15,4.822,-50.712,7.721,0.008547,Pass,8.299,-46.177,4.384,0.013584,Pass
188.16,4.825,-50.691,7.734,0.008557,Pass,8.300,-46.142,4.395,0.013589,Pass
188.18,4.829,-50.644,7.738,0.008567,Pass,8.303,-46.085,4.398,0.013596,Pass
188.19,4.833,-50.600,7.737,0.008573,Pass,8.307,-46.036,4.397,0.013602,Pass
188.20,4.838,-50.540,7.730,0.008578,Pass,8.312,-45.976,4.389,0.013610,Pass
188.21,4.846,-50.450,7.714,0.008583,Pass,8.319,-45.894,4.375,0.013619,Pass
188.23,4.853,-50.366,7.688,0.008582,Pass,8.326,-45.823,4.351,0.013626,Pass
188.24,4.863,-50.255,7.652,0.008580,Pass,8.335,-45.732,4.318,0.013634,Pass
188.25,4.872,-50.146,7.601,0.008570,Pass,8.344,-45.646,4.271,0.013638,Pass
188.26,4.881,-50.039,7.541,0.008555,Pass,8.353,-45.566,4.214,0.013640,Pass
188.27,4.887,-49.962,7.475,0.008533,Pass,8.359,-45.516,4.151,0.013634,Pass
188.29,4.894,-49.879,7.405,0.008510,Pass,8.365,-45.461,4.084,0.013628,Pass
188.30,4.898,-49.827,7.341,0.008486,Pass,8.369,-45.435,3.578,0.013507,Pass
